age_from,age_to,node,knn_stability
7,8,Chronic ischemic heart disease,0.7857142857142857
7,8,Hypotension,0.7241379310344828
7,8,Dementia,0.7857142857142857
7,8,Prostatic hyperplasia,0.5625
7,8,Rheumatoid arthritis/chronic polyarthritis,0.6129032258064516
7,8,Asthma/COPD,0.7857142857142857
7,8,Osteoporosis,0.6129032258064516
7,8,Somatoform disorders,0.5151515151515151
7,8,Depression,0.5625
7,8,Chronic gastritis/GERD,0.5625
7,8,Lipid metabolism disorders8,0.7857142857142857
7,8,Diabetes mellitus,0.8518518518518519
7,8,Obesity,0.7241379310344828
7,8,Renal insufficiency,0.7857142857142857
7,8,Severe hearing loss,0.6666666666666666
7,8,Migraine/chronic headache,0.5625
7,8,Hyperuricemia/gout,0.7857142857142857
7,8,Severe vision reduction,0.3888888888888889
7,8,Anxiety,0.5625
7,8,Atherosclerosis/PAOD,0.8518518518518519
7,8,Joint arthrosis,0.5151515151515151
7,8,Neuropathies,0.47058823529411764
7,8,Hypertension,0.8518518518518519
7,8,Cardiac arrhythmias,0.7241379310344828
7,8,Tobacco abuse,0.7241379310344828
7,8,Parkinson’s disease,0.5625
7,8,Sexual dysfunction,0.6129032258064516
7,8,Cerebral ischemia/chronic stroke,0.6666666666666666
7,8,Psoriasis,0.8518518518518519
7,8,Allergy,0.47058823529411764
7,8,Cardiac insufficiency,0.7241379310344828
7,8,Thyroid diseases,0.7241379310344828
7,8,Intestinal diverticulosis,0.47058823529411764
7,8,Chronic cholecystitis/gallstones,0.5625
7,8,Hemorrhoids,0.47058823529411764
7,8,Cardiac valve disorders,0.7241379310344828
