age_from,age_to,node,knn_stability
1,2,I05,0.0
1,2,L59,0.0
1,2,E41,0.0
1,2,A59,0.02040816326530612
1,2,I60,0.0
1,2,G94,0.02040816326530612
1,2,K36,0.0
1,2,G02,0.06382978723404255
1,2,L04,0.041666666666666664
1,2,F23,0.0
1,2,N76,0.0
1,2,C34,0.02040816326530612
1,2,A95,0.0
1,2,G47,0.0
1,2,H72,0.02040816326530612
1,2,I88,0.1111111111111111
1,2,N08,0.0
1,2,M06,0.0
1,2,J06,0.08695652173913043
1,2,A99,0.0
1,2,C96,0.02040816326530612
1,2,D69,0.02040816326530612
1,2,G22,0.0
1,2,N16,0.0
1,2,B38,0.02040816326530612
1,2,J36,0.13636363636363635
1,2,G32,0.0
1,2,B75,0.041666666666666664
1,2,F48,0.0
1,2,I37,0.0
1,2,C86,0.041666666666666664
1,2,N19,0.02040816326530612
1,2,M63,0.041666666666666664
1,2,E83,0.02040816326530612
1,2,L94,0.041666666666666664
1,2,J95,0.0
1,2,H91,0.02040816326530612
1,2,F20,0.0
1,2,A83,0.02040816326530612
1,2,F80,0.0
1,2,H83,0.0
1,2,L45,0.041666666666666664
1,2,M11,0.041666666666666664
1,2,K04,0.08695652173913043
1,2,N29,0.02040816326530612
1,2,A56,0.0
1,2,A40,0.02040816326530612
1,2,B91,0.02040816326530612
1,2,H94,0.06382978723404255
1,2,J69,0.0
1,2,H58,0.02040816326530612
1,2,C45,0.0
1,2,C93,0.02040816326530612
1,2,F42,0.02040816326530612
1,2,E44,0.02040816326530612
1,2,F94,0.0
1,2,G24,0.02040816326530612
1,2,C19,0.0
1,2,C13,0.02040816326530612
1,2,B87,0.0
1,2,D73,0.02040816326530612
1,2,G71,0.02040816326530612
1,2,C52,0.0
1,2,D65,0.0
1,2,J45,0.08695652173913043
1,2,H92,0.0
1,2,M20,0.02040816326530612
1,2,M75,0.041666666666666664
1,2,I67,0.0
1,2,L52,0.02040816326530612
1,2,E45,0.0
1,2,G13,0.0
1,2,J38,0.0
1,2,E89,0.0
1,2,N86,0.02040816326530612
1,2,B70,0.02040816326530612
1,2,D02,0.0
1,2,A55,0.0
1,2,A88,0.0
1,2,J80,0.0
1,2,L92,0.0
1,2,D35,0.0
1,2,G64,0.02040816326530612
1,2,M33,0.02040816326530612
1,2,D57,0.0
1,2,F68,0.0
1,2,I06,0.041666666666666664
1,2,K86,0.0
1,2,F53,0.041666666666666664
1,2,H40,0.02040816326530612
1,2,N70,0.02040816326530612
1,2,I66,0.02040816326530612
1,2,I74,0.02040816326530612
1,2,M48,0.02040816326530612
1,2,D30,0.02040816326530612
1,2,N32,0.02040816326530612
1,2,A37,0.02040816326530612
1,2,B27,0.08695652173913043
1,2,B00,0.0
1,2,E68,0.02040816326530612
1,2,E85,0.0
1,2,A07,0.0
1,2,D89,0.02040816326530612
1,2,M35,0.0
1,2,M89,0.0
1,2,H02,0.02040816326530612
1,2,A97,0.0
1,2,J91,0.02040816326530612
1,2,M10,0.02040816326530612
1,2,I26,0.02040816326530612
1,2,E84,0.0
1,2,D32,0.0
1,2,G56,0.02040816326530612
1,2,H31,0.0
1,2,F63,0.02040816326530612
1,2,I35,0.02040816326530612
1,2,L81,0.02040816326530612
1,2,L91,0.02040816326530612
1,2,H01,0.0
1,2,M32,0.0
1,2,I87,0.02040816326530612
1,2,A35,0.02040816326530612
1,2,N46,0.0
1,2,B36,0.041666666666666664
1,2,F91,0.28205128205128205
1,2,M83,0.0
1,2,B82,0.0
1,2,D51,0.0
1,2,L87,0.0
1,2,C55,0.0
1,2,C75,0.02040816326530612
1,2,D18,0.041666666666666664
1,2,C54,0.0
1,2,N73,0.02040816326530612
1,2,B49,0.02040816326530612
1,2,C94,0.041666666666666664
1,2,H18,0.0
1,2,N95,0.0
1,2,N74,0.0
1,2,C60,0.041666666666666664
1,2,F61,0.0
1,2,M92,0.02040816326530612
1,2,B35,0.0
1,2,J86,0.02040816326530612
1,2,L88,0.041666666666666664
1,2,H34,0.0
1,2,M21,0.02040816326530612
1,2,F78,0.0
1,2,K73,0.02040816326530612
1,2,C65,0.02040816326530612
1,2,A75,0.0
1,2,D27,0.02040816326530612
1,2,I51,0.0
1,2,K71,0.02040816326530612
1,2,N88,0.0
1,2,A81,0.0
1,2,L72,0.0
1,2,E63,0.02040816326530612
1,2,L05,0.0
1,2,C50,0.02040816326530612
1,2,H22,0.02040816326530612
1,2,J00,0.0
1,2,L95,0.02040816326530612
1,2,I01,0.0
1,2,A93,0.0
1,2,M08,0.0
1,2,I64,0.02040816326530612
1,2,I72,0.041666666666666664
1,2,H93,0.02040816326530612
1,2,G21,0.0
1,2,D42,0.02040816326530612
1,2,I81,0.041666666666666664
1,2,C08,0.0
1,2,G91,0.0
1,2,B05,0.0
1,2,C43,0.0
1,2,F88,0.0
1,2,A58,0.0
1,2,B76,0.02040816326530612
1,2,C04,0.02040816326530612
1,2,C49,0.0
1,2,I69,0.0
