node,mean_drift,std_drift,n_transitions,chronic
I44,1.180206862943513,1.0927339871874158,7,True
K73,1.1798686715109008,1.4045808247735176,7,True
I95,1.1720626918332917,1.0645985857832436,7,True
C44,1.168961019388267,1.8989867755076977,7,False
D35,1.1666967357907976,1.0582444010599226,7,False
I61,1.1621024587324686,1.0917213158664898,7,False
I45,1.1572358022843088,1.0499689993639882,7,True
L21,1.155989024255957,1.1345060043689388,7,False
B16,1.1531417635934693,1.377389753486272,7,False
E13,1.1506456594382013,1.0738276678035987,7,True
D52,1.1328303313681058,1.3570513706386846,7,True
D86,1.1248010226658411,0.9837817988373195,7,False
D62,1.101843451814992,1.3339016580796925,7,True
E12,1.0848531925252505,0.9800173087865081,7,True
N21,1.0836829149297305,1.3422208014081534,7,False
C22,1.0832077083843095,1.2729265146707598,7,False
N25,1.077114537358284,1.2635851311497999,7,False
G31,1.0763442750488008,1.2737694833051516,7,False
E83,1.0761957679476057,0.9638547494279587,7,False
K55,1.0614456204431397,1.2535109922797925,7,False
F15,1.0571561849543025,1.6822830845152916,7,False
N05,1.0464525180203574,1.2309440539754042,7,False
F48,1.045809761754104,1.2519539171873584,7,False
M70,1.0305805312735694,1.20467133067001,7,True
I97,1.0298415667244367,1.2185467979026197,7,False
I05,1.0134404610310281,1.2126690280856238,7,False
G53,1.0045631676912308,2.468042866231702,7,True
H27,1.000657546733107,1.3941400956197905,7,True
C68,0.9966889268585614,1.6017702374390022,7,False
N26,0.985875207398619,1.153359341648516,7,False
G80,0.979643529014928,1.7997674970663264,7,False
I88,0.9747729514326368,1.6842672629231978,7,False
I13,0.972515229667936,1.1288065210294727,7,True
H02,0.9723074819360461,1.3172828110522572,7,False
F51,0.9706540629267691,1.5380965482229145,7,True
G21,0.9593434727617672,1.5237211587558577,7,True
J04,0.9582066472087588,1.2996309015960863,7,False
F03,0.9559206302676883,1.1162194571210473,7,False
B02,0.9549371632082122,2.341124084527907,7,False
M35,0.954544685781002,1.1162748343846947,7,True
J84,0.9541732519865036,1.1107420173460898,7,False
I79,0.9522329526288169,1.1463705289704404,7,False
N08,0.9479967451521328,1.1222542158406303,7,False
J94,0.9394523703626224,1.0940659499326588,7,False
D72,0.9388473502227238,1.0765646908515891,7,False
H49,0.936184745814119,1.0859367763116379,7,True
J81,0.9360759875604084,1.1136196167200128,7,False
F79,0.9284248862947736,1.4645418711679563,7,False
M80,0.924724169075489,1.0617101770853452,7,True
L20,0.9198452622762748,1.6102005745285848,7,False
I99,0.9162247776985167,1.0945916637407265,7,False
M15,0.9161703139543533,1.085634764257942,7,True
K91,0.910755452300821,1.4534192863351696,7,False
