node,mean_drift,std_drift,n_transitions,chronic
G50,0.6596187385065215,1.010349607970657,7,True
I08,0.6589318460651806,1.0054158001106364,7,False
G83,0.6558649039694241,1.0036564536829204,7,False
I13,0.655664681323937,1.000427529640189,7,True
D61,0.6544473032866206,0.9937090849958389,7,True
I62,0.6536329516342707,0.9994552976586937,7,False
J93,0.6536009615021092,0.9991972424684117,7,False
M85,0.6489474741475922,0.9917368266834429,7,False
M86,0.6477207647902625,1.0024852488655622,7,False
J81,0.6471243532640594,0.995961292871975,7,False
J69,0.6460214555263519,0.9806116354407869,7,False
H16,0.638310873082706,1.4977762461284136,7,False
H74,0.6357798815837928,1.4990725130308205,7,False
D31,0.631196661719254,1.478063406867411,7,False
H21,0.62715481115239,1.4703699062840747,7,True
H49,0.6235923969319889,0.9497869939842483,7,True
D30,0.6232851647904941,0.946060350070249,7,False
J39,0.6220984309911728,1.4714752519768726,7,False
H17,0.6218941626804215,1.453907539255943,7,True
I99,0.6152438500097819,0.9342184370457708,7,False
H69,0.6053794207317489,1.4190939792222665,7,False
N08,0.5936794994132858,0.9137933974879081,7,False
K10,0.5595618348036493,1.2904862385789209,7,False
K12,0.5506360083818436,1.268377992235715,7,False
K08,0.5464373007416724,1.2583690318090919,7,False
C91,0.5379045914326395,1.2378451509105257,7,False
G80,0.5282125637999602,1.2206451653577723,7,False
F89,0.5061841436794826,1.1607353882469902,7,False
F84,0.5032801516354083,1.1506234794543726,7,False
N11,0.5024449053619588,1.1511580876488563,7,False
H70,0.5016049476606504,1.157724287451905,7,False
F82,0.5007873060447828,1.1425679663100217,7,False
F80,0.5001806893518992,1.1372555225884626,7,False
J46,0.49827805480786724,1.141392226438536,7,True
L04,0.49542032341871944,1.1315328055326745,7,False
A02,0.48927867199693403,1.1081352470343586,7,False
H92,0.47447606708322254,1.0692217939420359,7,False
J05,0.47231768657054213,1.0769069537534575,7,False
J10,0.47164014886532507,1.0692339595431692,7,False
H66,0.47158853603260853,1.06507726417851,7,False
H73,0.46690922762666426,1.0491884323057452,7,False
B97,0.466705137597663,1.0638290636410852,7,False
J12,0.4635948059814317,1.0427779082287334,7,False
J00,0.46200357271092274,1.0389261817138957,7,False
B08,0.46049133741429876,1.0421762576744036,7,False
L22,0.44716099649667734,1.008817602943786,7,False
J21,0.44594067814094673,1.000654280768166,7,False
D46,0.43276928684541155,0.9603909028521618,7,False
I12,0.4250716684120042,0.9330409257868101,7,True
F02,0.4152091198733875,0.9103635329135586,7,False
N32,0.4148175609963281,0.9038689526772478,7,False
I06,0.41345479445798056,0.9081075418535148,7,False
F22,0.4101113740886961,0.8942184120206982,7,False
G70,0.40664432942867274,0.8902707298402142,7,False
K46,0.40547421681029455,0.8856524409095473,7,False
G31,0.3900036407368524,0.8379406877450392,7,False
E53,0.3884917646646499,0.8320040757246238,7,False
E72,0.388061234993594,0.835122046704332,7,False
G60,0.38350410653012135,0.8168111862010424,7,True
L82,0.3808749467134475,0.8187211415382346,7,False
E46,0.3804131980453218,0.8184870806186696,7,False
L29,0.37962452641555233,0.814475646979667,7,False
D52,0.3737470592771257,0.8071920401441337,7,True
L28,0.36915535373347147,0.7895881416629067,7,False
L85,0.36532973178795397,0.7765980007784316,7,False
J94,0.36266705500228064,0.7693817077939209,7,False
N02,0.07711964313473016,0.0035288026630115473,7,False
G11,0.07626408125673019,0.0024323516471870944,7,False
A44,0.07584730109998154,0.004029248190441423,7,False
A99,0.07579143238919119,0.002421600666014093,7,False
A00,0.0756823835628373,0.003077272130866305,7,False
